# sketch,characterise_v2loop
# mode_number,2
# mode_name,2_freerun_ts_before
# label,C_b3
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1853.0617
# span_s,8.841044
# dt_mean_us,539.6144
# dt_sd_us,1.0073
# dt_min_us,539
# dt_max_us,545
# fs_hz_from_mean,1853.1751
# mean_code,1872.1941
# sd_code,0.9723
# min_code,1865
# max_code,1879
# mean_volts,1.508728
# sd_millivolts,0.7835
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
977762,1872
978301,1873
978840,1872
979380,1873
979919,1872
980459,1874
980998,1873
981537,1872
982076,1872
982619,1873
983158,1872
983698,1872
984238,1872
984777,1874
985316,1873
985855,1872
986394,1872
986933,1870
987474,1872
988013,1872
988552,1872
989091,1871
989634,1872
990173,1872
990713,1872
991252,1873
991791,1872
992330,1872
992869,1875
993408,1872
993948,1872
994488,1873
995028,1874
995567,1872
996107,1870
996646,1875
997186,1874
997726,1872
998265,1872
998805,1872
999345,1874
999884,1872
1000424,1874
1000963,1871
1001503,1871
1002042,1872
1002581,1871
1003120,1872
1003660,1874
1004199,1871
1004739,1872
1005279,1872
1005818,1872
1006357,1872
1006896,1871
1007436,1872
1007975,1875
1008515,1872
1009054,1875
1009598,1872
1010137,1872
1010676,1872
1011215,1875
1011755,1872
1012295,1872
1012834,1874
1013373,1872
1013912,1872
1014456,1872
1014996,1873
1015536,1872
1016075,1872
1016618,1872
1017158,1872
1017697,1874
1018237,1873
1018776,1872
1019315,1872
1019854,1872
1020394,1873
1020933,1872
1021474,1872
1022014,1871
1022554,1872
1023097,1872
1023636,1872
1024175,1874
1024715,1875
1025254,1872
1025794,1872
1026334,1872
1026873,1872
1027413,1872
1027952,1875
1028492,1871
1029032,1872
1029571,1873
1030111,1872
1030650,1872
1031190,1873
1031729,1875
1032268,1875
1032807,1872
1033347,1872
1033886,1872
1034426,1872
1034965,1872
1035505,1872
1036045,1873
1036585,1873
1037124,1874
1037663,1872
1038203,1872
1038742,1873
1039282,1872
1039821,1872
1040360,1872
1040899,1872
1041439,1875
1041979,1873
1042518,1872
1043057,1876
1043601,1873
1044140,1872
1044679,1875
1045218,1872
1045757,1873
1046297,1872
1046836,1871
1047375,1872
1047914,1871
1048456,1872
1048995,1873
1049534,1872
1050073,1872
1050617,1873
1051156,1872
1051695,1872
1052234,1872
1052773,1872
1053314,1872
1053853,1872
1054393,1873
1054932,1872
1055472,1873
1056011,1872
1056551,1873
1057090,1872
1057634,1872
1058173,1872
1058712,1872
1059252,1873
