monotonic_s,ms_local,replay_index,f_target_hz,f_Vb,Va_rms,Vb_rms,Vc_rms,Ib_rms,Ic_rms
234.820,402255,159,49.057000,49.1376,0.8660,0.7627,0.8303,0.5411,0.5814
234.840,402275,159,49.057000,49.1376,0.8671,0.7578,0.8317,0.5427,0.5840
234.860,402295,159,49.057000,49.1376,0.8706,0.7611,0.8359,0.5437,0.5881
234.880,402315,159,49.057000,49.2951,0.8731,0.7560,0.8397,0.5441,0.5921
234.900,402335,159,49.057000,49.2187,0.8802,0.7650,0.8446,0.5460,0.5972
234.920,402355,159,49.057000,49.2914,0.8849,0.7633,0.8537,0.5472,0.6032
234.940,402375,159,49.057000,49.2914,0.8937,0.7660,0.8600,0.5488,0.6105
234.960,402395,159,49.057000,49.0810,0.9001,0.7642,0.8723,0.5497,0.6176
234.980,402415,159,49.057000,49.1775,0.9070,0.7645,0.8796,0.5503,0.6261
235.000,402435,160,49.108000,49.1207,0.9150,0.7661,0.8899,0.5506,0.6336
235.020,402455,160,49.108000,49.1135,0.9212,0.7708,0.8970,0.5515,0.6414
235.040,402475,160,49.108000,49.1727,0.9310,0.7714,0.9038,0.5506,0.6499
235.060,402495,160,49.108000,49.1340,0.9377,0.7767,0.9168,0.5503,0.6584
235.080,402515,160,49.108000,49.1268,0.9499,0.7728,0.9243,0.5505,0.6657
235.100,402535,160,49.108000,49.1437,0.9577,0.7727,0.9377,0.5490,0.6731
235.120,402555,160,49.108000,49.1159,0.9643,0.7758,0.9455,0.5495,0.6806
235.140,402575,160,49.108000,49.0749,0.9737,0.7742,0.9565,0.5486,0.6870
235.160,402595,160,49.108000,49.3559,0.9787,0.7849,0.9611,0.5469,0.6926
235.180,402615,160,49.108000,48.9380,0.9839,0.7728,0.9647,0.5462,0.6957
235.200,402635,160,49.108000,48.9620,0.9865,0.7793,0.9720,0.5448,0.6988
235.220,402655,160,49.108000,49.0485,0.9879,0.7723,0.9729,0.5442,0.6988
235.240,402675,160,49.108000,49.0485,0.9880,0.7747,0.9733,0.5429,0.6979
235.260,402695,160,49.108000,49.2053,0.9876,0.7711,0.9722,0.5417,0.6974
235.280,402715,160,49.108000,49.2187,0.9882,0.7724,0.9717,0.5413,0.6968
235.300,402735,160,49.108000,49.1957,0.9882,0.7767,0.9719,0.5414,0.6962
235.320,402755,160,49.108000,49.1957,0.9880,0.7632,0.9717,0.5411,0.6956
235.340,402775,160,49.108000,49.1957,0.9883,0.7760,0.9708,0.5422,0.6950
235.360,402795,160,49.108000,49.1207,0.9878,0.7577,0.9703,0.5414,0.6946
235.380,402815,160,49.108000,49.1727,0.9881,0.7705,0.9698,0.5429,0.6934
235.400,402835,160,49.108000,49.3316,0.9880,0.7583,0.9701,0.5441,0.6935
235.420,402855,160,49.108000,49.0112,0.9884,0.7671,0.9699,0.5450,0.6931
235.440,402875,160,49.108000,49.3791,0.9880,0.7634,0.9691,0.5458,0.6925
235.460,402895,160,49.108000,49.1219,0.9879,0.7629,0.9687,0.5469,0.6916
235.480,402915,160,49.108000,49.0761,0.9882,0.7655,0.9687,0.5488,0.6909
235.500,402935,160,49.108000,49.1957,0.9876,0.7573,0.9676,0.5496,0.6896
235.520,402955,160,49.108000,49.1340,0.9854,0.7731,0.9662,0.5505,0.6879
235.540,402975,160,49.108000,49.1509,0.9835,0.7597,0.9618,0.5502,0.6826
235.560,402995,160,49.108000,49.1509,0.9765,0.7757,0.9538,0.5519,0.6767
235.580,403015,160,49.108000,49.1509,0.9700,0.7646,0.9453,0.5511,0.6698
235.600,403035,160,49.108000,49.1147,0.9631,0.7732,0.9378,0.5510,0.6628
235.620,403055,160,49.108000,49.1545,0.9556,0.7720,0.9287,0.5516,0.6550
235.640,403075,160,49.108000,49.0858,0.9482,0.7730,0.9211,0.5503,0.6476
235.660,403095,160,49.108000,49.2162,0.9380,0.7811,0.9121,0.5510,0.6395
235.680,403115,160,49.108000,49.1944,0.9309,0.7752,0.9001,0.5493,0.6319
235.700,403135,160,49.108000,49.0220,0.9197,0.7816,0.8910,0.5476,0.6241
235.720,403155,160,49.108000,49.1183,0.9120,0.7723,0.8811,0.5469,0.6173
235.740,403175,160,49.108000,49.0268,0.9049,0.7784,0.8725,0.5458,0.6101
235.760,403195,160,49.108000,49.1183,0.8965,0.7706,0.8639,0.5442,0.6037
235.780,403215,160,49.108000,49.1836,0.8924,0.7805,0.8582,0.5434,0.5975
235.800,403235,160,49.108000,49.1570,0.8855,0.7745,0.8530,0.5420,0.5925
235.820,403255,160,49.108000,49.1039,0.8808,0.7752,0.8461,0.5406,0.5873
235.840,403275,160,49.108000,49.1183,0.8750,0.7696,0.8387,0.5403,0.5830
235.860,403295,160,49.108000,49.0677,0.8706,0.7711,0.8356,0.5389,0.5808
235.880,403315,160,49.108000,49.0424,0.8686,0.7694,0.8310,0.5400,0.5794
235.900,403335,160,49.108000,49.0737,0.8656,0.7663,0.8299,0.5394,0.5791
235.920,403355,160,49.108000,49.0545,0.8663,0.7639,0.8294,0.5403,0.5803
235.940,403375,160,49.108000,49.0545,0.8669,0.7601,0.8298,0.5416,0.5820
235.960,403395,160,49.108000,49.0473,0.8690,0.7602,0.8341,0.5429,0.5854
235.980,403415,160,49.108000,49.0509,0.8740,0.7612,0.8367,0.5443,0.5898
236.000,403435,161,49.067000,49.0773,0.8771,0.7613,0.8435,0.5462,0.5953
236.020,403455,161,49.067000,49.0521,0.8849,0.7614,0.8524,0.5480,0.6010
236.040,403475,161,49.067000,49.0521,0.8915,0.7611,0.8601,0.5483,0.6086
236.060,403495,161,49.067000,49.0497,0.9004,0.7633,0.8703,0.5508,0.6169
236.080,403515,161,49.067000,49.0569,0.9084,0.7694,0.8798,0.5518,0.6258
236.100,403535,161,49.067000,49.0870,0.9155,0.7704,0.8899,0.5517,0.6344
236.120,403555,161,49.067000,49.0569,0.9254,0.7689,0.8990,0.5513,0.6432
236.140,403575,161,49.067000,49.0569,0.9336,0.7736,0.9102,0.5517,0.6533
236.160,403595,161,49.067000,49.0449,0.9444,0.7727,0.9200,0.5522,0.6619
236.180,403615,161,49.067000,49.0641,0.9528,0.7793,0.9315,0.5508,0.6706
236.200,403635,161,49.067000,49.0870,0.9647,0.7754,0.9449,0.5502,0.6781
236.220,403655,161,49.067000,49.0894,0.9745,0.7764,0.9517,0.5489,0.6862
236.240,403675,161,49.067000,49.0894,0.9794,0.7817,0.9612,0.5483,0.6919
236.260,403695,161,49.067000,49.0124,0.9848,0.7731,0.9651,0.5466,0.6960
236.280,403715,161,49.067000,49.0388,0.9869,0.7823,0.9723,0.5452,0.6989
236.300,403735,161,49.067000,49.0388,0.9882,0.7760,0.9737,0.5433,0.6992
236.320,403755,161,49.067000,49.0677,0.9881,0.7740,0.9731,0.5425,0.6979
236.340,403775,161,49.067000,49.0701,0.9881,0.7765,0.9726,0.5418,0.6972
236.360,403795,161,49.067000,49.0461,0.9883,0.7658,0.9716,0.5421,0.6965
236.380,403815,161,49.067000,49.0785,0.9878,0.7733,0.9715,0.5420,0.6962
236.400,403835,161,49.067000,49.0569,0.9883,0.7683,0.9713,0.5422,0.6959
236.420,403855,161,49.067000,49.0834,0.9885,0.7640,0.9707,0.5426,0.6951
236.440,403875,161,49.067000,49.1063,0.9884,0.7674,0.9706,0.5427,0.6945
236.460,403895,161,49.067000,49.0545,0.9879,0.7573,0.9702,0.5445,0.6938
236.480,403915,161,49.067000,49.0665,0.9881,0.7670,0.9700,0.5458,0.6936
236.500,403935,161,49.067000,49.0581,0.9883,0.7639,0.9693,0.5467,0.6930
236.520,403955,161,49.067000,49.0629,0.9881,0.7597,0.9693,0.5481,0.6917
236.540,403975,161,49.067000,49.0930,0.9881,0.7691,0.9693,0.5493,0.6920
236.560,403995,161,49.067000,49.0533,0.9869,0.7584,0.9676,0.5507,0.6891
236.580,404015,161,49.067000,49.0581,0.9841,0.7706,0.9632,0.5514,0.6849
236.600,404035,161,49.067000,49.0364,0.9780,0.7694,0.9565,0.5525,0.6783
236.620,404055,161,49.067000,49.0677,0.9715,0.7672,0.9467,0.5520,0.6722
236.640,404075,161,49.067000,49.0978,0.9625,0.7767,0.9400,0.5528,0.6638
236.660,404095,161,49.067000,49.0521,0.9562,0.7689,0.9292,0.5520,0.6546
236.680,404115,161,49.067000,49.0882,0.9452,0.7774,0.9191,0.5507,0.6470
236.700,404135,161,49.067000,49.0629,0.9354,0.7798,0.9087,0.5501,0.6379
236.720,404155,161,49.067000,49.0773,0.9254,0.7764,0.8980,0.5491,0.6293
236.740,404175,161,49.067000,49.0990,0.9170,0.7806,0.8864,0.5477,0.6213
236.760,404195,161,49.067000,49.0557,0.9074,0.7742,0.8749,0.5462,0.6130
236.780,404215,161,49.067000,49.1014,0.8986,0.7788,0.8680,0.5449,0.6056
236.800,404235,161,49.067000,49.1014,0.8940,0.7743,0.8596,0.5425,0.5993
236.820,404255,161,49.067000,49.1497,0.8886,0.7791,0.8556,0.5427,0.5948
236.840,404275,161,49.067000,49.1014,0.8834,0.7689,0.8475,0.5408,0.5900
236.860,404295,161,49.067000,49.2102,0.8784,0.7770,0.8438,0.5408,0.5857
236.880,404315,161,49.067000,49.1545,0.8734,0.7678,0.8398,0.5397,0.5842
236.900,404335,161,49.067000,49.0990,0.8710,0.7676,0.8352,0.5397,0.5815
236.920,404355,161,49.067000,49.1437,0.8678,0.7647,0.8334,0.5401,0.5809
236.940,404375,161,49.067000,49.1111,0.8673,0.7658,0.8307,0.5407,0.5813
236.960,404395,161,49.067000,49.0822,0.8669,0.7667,0.8312,0.5411,0.5819
236.980,404415,161,49.067000,49.2320,0.8682,0.7611,0.8315,0.5416,0.5835
237.000,404435,162,49.114000,49.0701,0.8705,0.7620,0.8352,0.5433,0.5872
237.020,404455,162,49.114000,49.0737,0.8727,0.7562,0.8386,0.5448,0.5918
237.040,404475,162,49.114000,49.1425,0.8781,0.7609,0.8450,0.5452,0.5955
237.060,404495,162,49.114000,49.1207,0.8828,0.7566,0.8513,0.5474,0.6011
237.080,404515,162,49.114000,49.1993,0.8909,0.7644,0.8566,0.5474,0.6071
237.100,404535,162,49.114000,49.1570,0.8968,0.7676,0.8679,0.5488,0.6155
237.120,404555,162,49.114000,49.1352,0.9061,0.7691,0.8754,0.5501,0.6221
237.140,404575,162,49.114000,49.1751,0.9116,0.7643,0.8859,0.5505,0.6297
237.160,404595,162,49.114000,49.1171,0.9176,0.7691,0.8924,0.5511,0.6381
237.180,404615,162,49.114000,49.1376,0.9274,0.7692,0.9030,0.5509,0.6459
237.200,404635,162,49.114000,49.1775,0.9340,0.7719,0.9119,0.5509,0.6546
237.220,404655,162,49.114000,49.1376,0.9452,0.7753,0.9196,0.5510,0.6624
237.240,404675,162,49.114000,49.1376,0.9518,0.7756,0.9325,0.5506,0.6701
237.260,404695,162,49.114000,49.1376,0.9649,0.7788,0.9402,0.5498,0.6777
237.280,404715,162,49.114000,49.1123,0.9705,0.7731,0.9525,0.5487,0.6839
237.300,404735,162,49.114000,49.1183,0.9763,0.7760,0.9577,0.5479,0.6893
237.320,404755,162,49.114000,49.1183,0.9828,0.7745,0.9641,0.5466,0.6949
237.340,404775,162,49.114000,49.1183,0.9856,0.7812,0.9696,0.5452,0.6979
237.360,404795,162,49.114000,49.1473,0.9870,0.7718,0.9724,0.5443,0.6992
237.380,404815,162,49.114000,49.1473,0.9882,0.7812,0.9735,0.5443,0.6987
237.400,404835,162,49.114000,49.1594,0.9880,0.7718,0.9726,0.5425,0.6981
237.420,404855,162,49.114000,49.1594,0.9877,0.7721,0.9723,0.5412,0.6967
237.440,404875,162,49.114000,49.2102,0.9880,0.7705,0.9717,0.5420,0.6969
237.460,404895,162,49.114000,49.0677,0.9879,0.7674,0.9712,0.5416,0.6957
237.480,404915,162,49.114000,49.2271,0.9879,0.7736,0.9709,0.5424,0.6956
237.500,404935,162,49.114000,49.2162,0.9885,0.7618,0.9711,0.5415,0.6950
237.520,404955,162,49.114000,49.0461,0.9882,0.7733,0.9703,0.5426,0.6945
237.540,404975,162,49.114000,49.1739,0.9878,0.7555,0.9701,0.5433,0.6938
237.560,404995,162,49.114000,49.0870,0.9878,0.7660,0.9694,0.5448,0.6931
237.580,405015,162,49.114000,49.1533,0.9881,0.7582,0.9691,0.5455,0.6929
237.600,405035,162,49.114000,49.2114,0.9881,0.7672,0.9692,0.5465,0.6924
237.620,405055,162,49.114000,49.1690,0.9875,0.7671,0.9687,0.5479,0.6911
237.640,405075,162,49.114000,49.1340,0.9881,0.7628,0.9684,0.5489,0.6911
237.660,405095,162,49.114000,49.1690,0.9880,0.7722,0.9682,0.5498,0.6900
237.680,405115,162,49.114000,49.1244,0.9856,0.7568,0.9651,0.5503,0.6865
237.700,405135,162,49.114000,49.1811,0.9819,0.7735,0.9616,0.5514,0.6822
237.720,405155,162,49.114000,49.2078,0.9774,0.7619,0.9525,0.5513,0.6763
237.740,405175,162,49.114000,49.0689,0.9682,0.7766,0.9458,0.5515,0.6693
237.760,405195,162,49.114000,49.2708,0.9622,0.7684,0.9362,0.5519,0.6615
237.780,405215,162,49.114000,49.0689,0.9560,0.7750,0.9297,0.5508,0.6545
237.800,405235,162,49.114000,49.1219,0.9464,0.7704,0.9185,0.5505,0.6460
237.820,405255,162,49.114000,49.1811,0.9353,0.7853,0.9086,0.5509,0.6369
237.840,405275,162,49.114000,49.1231,0.9264,0.7719,0.8971,0.5490,0.6295
237.860,405295,162,49.114000,49.1231,0.9171,0.7824,0.8872,0.5482,0.6211
237.880,405315,162,49.114000,49.0822,0.9091,0.7799,0.8763,0.5464,0.6126
237.900,405335,162,49.114000,49.0798,0.8999,0.7728,0.8676,0.5443,0.6053
237.920,405355,162,49.114000,49.0798,0.8944,0.7843,0.8607,0.5433,0.5992
237.940,405375,162,49.114000,49.1063,0.8884,0.7700,0.8545,0.5411,0.5939
237.960,405395,162,49.114000,49.1063,0.8836,0.7769,0.8494,0.5410,0.5888
237.980,405415,162,49.114000,49.1521,0.8783,0.7734,0.8418,0.5403,0.5856
238.000,405435,163,49.069000,49.0701,0.8727,0.7651,0.8373,0.5391,0.5826
238.020,405455,163,49.069000,49.0701,0.8711,0.7717,0.8344,0.5395,0.5815
238.040,405475,163,49.069000,49.1413,0.8677,0.7610,0.8327,0.5391,0.5814
238.060,405495,163,49.069000,49.1002,0.8688,0.7655,0.8325,0.5415,0.5824
238.080,405515,163,49.069000,49.1183,0.8695,0.7637,0.8320,0.5417,0.5844
238.100,405535,163,49.069000,49.0533,0.8713,0.7550,0.8366,0.5427,0.5877
238.120,405555,163,49.069000,49.0725,0.8765,0.7637,0.8401,0.5446,0.5924
238.140,405575,163,49.069000,49.1159,0.8808,0.7599,0.8470,0.5467,0.5980
238.160,405595,163,49.069000,49.0942,0.8878,0.7611,0.8560,0.5481,0.6036
238.180,405615,163,49.069000,49.0942,0.8976,0.7674,0.8631,0.5493,0.6116
238.200,405635,163,49.069000,49.0509,0.9037,0.7588,0.8749,0.5494,0.6202
238.220,405655,163,49.069000,49.0749,0.9124,0.7694,0.8826,0.5516,0.6290
238.240,405675,163,49.069000,49.1449,0.9178,0.7690,0.8928,0.5523,0.6371
238.260,405695,163,49.069000,49.1051,0.9287,0.7695,0.9050,0.5520,0.6460
238.280,405715,163,49.069000,49.1292,0.9392,0.7794,0.9123,0.5517,0.6554
238.300,405735,163,49.069000,49.0581,0.9476,0.7711,0.9262,0.5521,0.6646
238.320,405755,163,49.069000,49.0725,0.9582,0.7760,0.9346,0.5509,0.6733
238.340,405775,163,49.069000,49.1425,0.9667,0.7797,0.9473,0.5502,0.6807
238.360,405795,163,49.069000,49.1183,0.9769,0.7728,0.9570,0.5489,0.6876
238.380,405815,163,49.069000,49.1666,0.9813,0.7870,0.9624,0.5487,0.6927
238.400,405835,163,49.069000,48.9165,0.9858,0.7732,0.9682,0.5468,0.6968
238.420,405855,163,49.069000,48.9165,0.9876,0.7761,0.9728,0.5449,0.6978
238.440,405875,163,49.069000,49.0798,0.9882,0.7808,0.9731,0.5439,0.6982
238.460,405895,163,49.069000,49.0798,0.9882,0.7689,0.9723,0.5428,0.6971
238.480,405915,163,49.069000,49.2465,0.9879,0.7818,0.9716,0.5416,0.6966
238.500,405935,163,49.069000,49.0521,0.9880,0.7674,0.9711,0.5419,0.6954
238.520,405955,163,49.069000,49.0749,0.9885,0.7666,0.9711,0.5409,0.6952
238.540,405975,163,49.069000,49.1014,0.9883,0.7723,0.9709,0.5418,0.6952
238.560,405995,163,49.069000,49.1014,0.9882,0.7584,0.9705,0.5417,0.6941
238.580,406015,163,49.069000,49.1352,0.9879,0.7705,0.9703,0.5443,0.6939
238.600,406035,163,49.069000,49.0581,0.9882,0.7626,0.9702,0.5447,0.6934
238.620,406055,163,49.069000,49.0761,0.9881,0.7589,0.9691,0.5454,0.6923
238.640,406075,163,49.069000,49.1075,0.9881,0.7705,0.9689,0.5480,0.6914
238.660,406095,163,49.069000,49.0701,0.9877,0.7545,0.9686,0.5479,0.6917
238.680,406115,163,49.069000,49.1075,0.9882,0.7697,0.9683,0.5503,0.6909
238.700,406135,163,49.069000,49.0052,0.9878,0.7657,0.9681,0.5510,0.6892
238.720,406155,163,49.069000,49.0052,0.9849,0.7611,0.9639,0.5515,0.6853
238.740,406175,163,49.069000,49.1087,0.9797,0.7765,0.9572,0.5527,0.6793
238.760,406195,163,49.069000,49.0701,0.9728,0.7619,0.9474,0.5523,0.6730
238.780,406215,163,49.069000,49.1087,0.9635,0.7777,0.9397,0.5527,0.6646
238.800,406235,163,49.069000,48.9800,0.9580,0.7722,0.9306,0.5514,0.6569
238.820,406255,163,49.069000,48.9800,0.9481,0.7801,0.9230,0.5506,0.6490
238.840,406275,163,49.069000,49.1231,0.9407,0.7693,0.9123,0.5503,0.6412
238.860,406295,163,49.069000,49.1231,0.9322,0.7793,0.9042,0.5487,0.6337
238.880,406315,163,49.069000,49.1256,0.9215,0.7704,0.8916,0.5469,0.6259
238.900,406335,163,49.069000,49.2102,0.9144,0.7826,0.8834,0.5464,0.6187
238.920,406355,163,49.069000,49.1715,0.9068,0.7794,0.8762,0.5457,0.6122
238.940,406375,163,49.069000,49.1352,0.9007,0.7762,0.8670,0.5440,0.6057
238.960,406395,163,49.069000,49.1352,0.8936,0.7769,0.8616,0.5431,0.5996
238.980,406415,163,49.069000,49.1352,0.8899,0.7717,0.8552,0.5404,0.5955
239.000,406435,164,49.132000,49.1039,0.8852,0.7748,0.8517,0.5404,0.5918
239.020,406455,164,49.132000,49.2356,0.8800,0.7671,0.8447,0.5409,0.5881
239.040,406475,164,49.132000,49.1171,0.8755,0.7732,0.8411,0.5394,0.5855
239.060,406495,164,49.132000,49.1171,0.8722,0.7651,0.8385,0.5395,0.5843
239.080,406515,164,49.132000,49.1171,0.8704,0.7679,0.8348,0.5396,0.5834
239.100,406535,164,49.132000,49.1159,0.8686,0.7629,0.8347,0.5409,0.5836
239.120,406555,164,49.132000,49.2090,0.8704,0.7615,0.8341,0.5407,0.5854
239.140,406575,164,49.132000,49.1183,0.8713,0.7647,0.8359,0.5421,0.5874
239.160,406595,164,49.132000,49.1183,0.8741,0.7611,0.8383,0.5429,0.5905
239.180,406615,164,49.132000,49.1823,0.8778,0.7611,0.8427,0.5444,0.5954
239.200,406635,164,49.132000,49.1461,0.8814,0.7615,0.8490,0.5458,0.5998
239.220,406655,164,49.132000,49.1461,0.8879,0.7612,0.8562,0.5471,0.6045
239.240,406675,164,49.132000,49.1558,0.8944,0.7561,0.8645,0.5482,0.6124
239.260,406695,164,49.132000,49.1461,0.9031,0.7678,0.8718,0.5494,0.6192
239.280,406715,164,49.132000,49.0942,0.9094,0.7659,0.8830,0.5501,0.6273
239.300,406735,164,49.132000,49.2514,0.9179,0.7694,0.8892,0.5495,0.6345
239.320,406755,164,49.132000,49.0725,0.9243,0.7664,0.8991,0.5508,0.6423
239.340,406775,164,49.132000,49.1328,0.9307,0.7708,0.9075,0.5510,0.6510
239.360,406795,164,49.132000,49.1558,0.9416,0.7716,0.9165,0.5514,0.6589
239.380,406815,164,49.132000,49.1328,0.9489,0.7723,0.9282,0.5509,0.6665
239.400,406835,164,49.132000,49.1848,0.9596,0.7761,0.9360,0.5496,0.6746
239.420,406855,164,49.132000,49.1594,0.9670,0.7771,0.9488,0.5485,0.6811
239.440,406875,164,49.132000,49.1473,0.9745,0.7824,0.9543,0.5488,0.6879
239.460,406895,164,49.132000,49.1473,0.9810,0.7714,0.9599,0.5471,0.6923
239.480,406915,164,49.132000,49.1473,0.9840,0.7791,0.9670,0.5463,0.6962
239.500,406935,164,49.132000,49.0677,0.9877,0.7721,0.9707,0.5451,0.6985
239.520,406955,164,49.132000,49.0677,0.9879,0.7789,0.9733,0.5441,0.6983
239.540,406975,164,49.132000,49.1111,0.9883,0.7712,0.9725,0.5428,0.6981
239.560,406995,164,49.132000,48.7757,0.9882,0.7772,0.9717,0.5420,0.6967
239.580,407015,164,49.132000,49.3900,0.9879,0.7723,0.9719,0.5414,0.6968
239.600,407035,164,49.132000,49.0749,0.9880,0.7685,0.9713,0.5412,0.6954
239.620,407055,164,49.132000,49.0785,0.9880,0.7693,0.9706,0.5403,0.6954
239.640,407075,164,49.132000,49.1836,0.9883,0.7659,0.9708,0.5411,0.6947
239.660,407095,164,49.132000,49.1461,0.9882,0.7733,0.9705,0.5422,0.6948
239.680,407115,164,49.132000,49.1775,0.9880,0.7606,0.9701,0.5422,0.6933
239.700,407135,164,49.132000,49.1775,0.9878,0.7716,0.9698,0.5441,0.6931
239.720,407155,164,49.132000,49.1727,0.9884,0.7551,0.9693,0.5441,0.6921
239.740,407175,164,49.132000,49.1509,0.9881,0.7642,0.9692,0.5454,0.6925
239.760,407195,164,49.132000,49.1630,0.9881,0.7600,0.9687,0.5477,0.6914
239.780,407215,164,49.132000,49.0846,0.9879,0.7648,0.9681,0.5479,0.6911
239.800,407235,164,49.132000,49.2550,0.9880,0.7685,0.9684,0.5487,0.6900
239.820,407255,164,49.132000,49.1884,0.9870,0.7623,0.9671,0.5496,0.6889
239.840,407275,164,49.132000,49.0677,0.9847,0.7732,0.9649,0.5506,0.6857
239.860,407295,164,49.132000,49.1618,0.9810,0.7586,0.9577,0.5521,0.6803
239.880,407315,164,49.132000,49.1219,0.9744,0.7749,0.9522,0.5517,0.6746
239.900,407335,164,49.132000,49.1545,0.9680,0.7635,0.9422,0.5514,0.6682
239.920,407355,164,49.132000,49.1932,0.9597,0.7791,0.9354,0.5513,0.6597
239.940,407375,164,49.132000,49.1811,0.9530,0.7761,0.9269,0.5506,0.6521
239.960,407395,164,49.132000,49.1244,0.9462,0.7754,0.9190,0.5503,0.6452
239.980,407415,164,49.132000,49.1811,0.9353,0.7782,0.9078,0.5495,0.6370
240.000,407435,165,49.087000,49.1787,0.9272,0.7726,0.8977,0.5476,0.6295
240.020,407455,165,49.087000,49.0557,0.9190,0.7801,0.8896,0.5467,0.6228
240.040,407475,165,49.087000,49.3194,0.9106,0.7717,0.8778,0.5457,0.6150
240.060,407495,165,49.087000,49.1063,0.9033,0.7813,0.8717,0.5445,0.6084
240.080,407515,165,49.087000,49.2271,0.8965,0.7739,0.8653,0.5435,0.6034
240.100,407535,165,49.087000,49.1063,0.8927,0.7749,0.8580,0.5423,0.5973
240.120,407555,165,49.087000,49.1063,0.8864,0.7718,0.8538,0.5404,0.5934
240.140,407575,165,49.087000,49.2805,0.8827,0.7704,0.8476,0.5403,0.5892
240.160,407595,165,49.087000,49.1304,0.8782,0.7747,0.8437,0.5395,0.5860
240.180,407615,165,49.087000,49.1304,0.8740,0.7675,0.8377,0.5396,0.5842
240.200,407635,165,49.087000,49.1799,0.8714,0.7706,0.8364,0.5397,0.5837
240.220,407655,165,49.087000,49.1570,0.8696,0.7612,0.8351,0.5402,0.5835
240.240,407675,165,49.087000,49.1533,0.8693,0.7636,0.8345,0.5405,0.5840
240.260,407695,165,49.087000,49.1570,0.8697,0.7574,0.8355,0.5413,0.5858
240.280,407715,165,49.087000,49.1485,0.8727,0.7653,0.8359,0.5434,0.5884
240.300,407735,165,49.087000,49.0882,0.8747,0.7636,0.8405,0.5446,0.5922
240.320,407755,165,49.087000,49.2538,0.8802,0.7633,0.8449,0.5455,0.5975
240.340,407775,165,49.087000,49.0677,0.8847,0.7620,0.8530,0.5459,0.6021
240.360,407795,165,49.087000,49.1244,0.8895,0.7598,0.8592,0.5473,0.6083
240.380,407815,165,49.087000,49.1582,0.8989,0.7617,0.8689,0.5491,0.6154
240.400,407835,165,49.087000,49.1244,0.9050,0.7604,0.8774,0.5495,0.6225
240.420,407855,165,49.087000,49.1811,0.9139,0.7686,0.8846,0.5498,0.6304
240.440,407875,165,49.087000,49.1666,0.9191,0.7717,0.8942,0.5504,0.6380
240.460,407895,165,49.087000,49.1231,0.9292,0.7719,0.9016,0.5514,0.6457
240.480,407915,165,49.087000,49.1594,0.9363,0.7685,0.9138,0.5509,0.6550
240.500,407935,165,49.087000,49.1231,0.9424,0.7727,0.9211,0.5506,0.6625
240.520,407955,165,49.087000,49.0978,0.9540,0.7719,0.9327,0.5507,0.6702
240.540,407975,165,49.087000,49.1908,0.9610,0.7777,0.9423,0.5503,0.6775
240.560,407995,165,49.087000,49.1123,0.9722,0.7752,0.9492,0.5479,0.6833
240.580,408015,165,49.087000,49.1039,0.9777,0.7785,0.9598,0.5480,0.6899
240.600,408035,165,49.087000,49.1207,0.9838,0.7771,0.9638,0.5471,0.6945
240.620,408055,165,49.087000,49.1039,0.9858,0.7742,0.9695,0.5463,0.6970
240.640,408075,165,49.087000,49.0388,0.9880,0.7758,0.9731,0.5453,0.6984
240.660,408095,165,49.087000,49.0388,0.9883,0.7735,0.9731,0.5434,0.6983
240.680,408115,165,49.087000,49.2029,0.9880,0.7802,0.9720,0.5433,0.6971
240.700,408135,165,49.087000,49.2029,0.9881,0.7676,0.9721,0.5418,0.6962
240.720,408155,165,49.087000,49.1932,0.9882,0.7799,0.9712,0.5416,0.6960
240.740,408175,165,49.087000,49.1787,0.9883,0.7639,0.9712,0.5420,0.6948
240.760,408195,165,49.087000,49.1376,0.9881,0.7706,0.9702,0.5406,0.6946
240.780,408215,165,49.087000,49.1787,0.9879,0.7639,0.9702,0.5428,0.6941
240.800,408235,165,49.087000,49.0725,0.9885,0.7661,0.9702,0.5425,0.6930
240.820,408255,165,49.087000,49.2417,0.9878,0.7694,0.9696,0.5437,0.6931
