iso_time,monotonic_s,frame_count,replay_index,f_target_hz,Va_rms,Vb_rms,Vc_rms,Ib_rms,Ic_rms,f_Va,f_Vb,f_Vc,THD_Va,THD_Vb,THD_Vc,Ph_VbIb,Ph_VcIc,Pb,Qb,Sb,PFb,Pc,Qc,Sc,PFc,FREQ_alarm,UV_alarm,THD_alarm,dnp3_bytes
2026-07-14T16:45:18.078+00:00,85.990,1058,85,49.2310,0.9458,0.7882,0.8486,0.56060,0.58200,49.9975,49.2126,49.9975,11.354,1.583,18.905,38.826,38.844,0.31740,0.25540,0.40740,0.7791,0.26020,0.20950,0.33400,0.7789,1,0,1,147
2026-07-14T16:45:19.039+00:00,86.951,1059,86,49.2340,0.8226,0.7546,0.6795,0.53530,0.46930,50.0000,49.2235,49.9950,8.755,1.703,8.658,38.790,48.492,0.34090,0.27400,0.43730,0.7794,0.29720,0.33580,0.44840,0.6627,1,0,1,147
2026-07-14T16:45:19.996+00:00,87.908,1060,87,49.2170,0.8679,0.7730,0.7182,0.55520,0.47120,49.9975,49.1884,49.9850,18.107,1.689,10.291,39.060,48.510,0.32460,0.26340,0.41810,0.7765,0.34600,0.39120,0.52220,0.6625,1,0,1,147
2026-07-14T16:45:20.938+00:00,88.850,1061,88,49.2680,0.9878,0.7727,0.8529,0.54180,0.58060,50.0025,49.3206,49.9913,22.597,1.799,22.362,38.916,39.330,0.32800,0.26480,0.42150,0.7781,0.31630,0.25920,0.40890,0.7735,1,0,1,147
2026-07-14T16:45:21.898+00:00,89.810,1062,89,49.2250,0.9381,0.7900,0.8464,0.56420,0.57720,49.9975,49.9875,49.9950,8.936,1.612,14.980,38.754,38.808,0.31620,0.25380,0.40550,0.7798,0.27760,0.22320,0.35620,0.7793,0,0,1,147
2026-07-14T16:45:22.859+00:00,90.771,1063,90,49.2380,0.8200,0.7704,0.6737,0.55250,0.44740,49.9925,49.3084,49.9875,10.085,1.722,7.847,39.204,38.736,0.34200,0.27890,0.44130,0.7749,0.39310,0.31540,0.50400,0.7800,1,0,1,147
2026-07-14T16:45:23.800+00:00,91.712,1064,91,49.2350,0.9208,0.7681,0.7669,0.54450,0.50500,49.9925,48.7045,49.9900,22.649,1.842,14.449,38.718,38.736,0.32330,0.25910,0.41430,0.7802,0.39050,0.31320,0.50060,0.7800,1,0,1,147
2026-07-14T16:45:24.739+00:00,92.651,1065,92,49.2140,0.9888,0.7643,0.8627,0.55600,0.59660,49.9950,48.6914,49.9875,19.080,1.783,23.635,39.060,38.736,0.33660,0.27310,0.43340,0.7765,0.26450,0.21220,0.33910,0.7800,1,0,1,147
2026-07-14T16:45:25.699+00:00,93.611,1066,93,49.2640,0.8773,0.7535,0.7595,0.54390,0.54040,49.9925,48.8639,49.9913,8.327,1.367,13.421,38.790,38.880,0.31860,0.25610,0.40870,0.7794,0.28290,0.22810,0.36340,0.7785,1,0,1,147
2026-07-14T16:45:26.657+00:00,94.569,1067,94,49.2000,0.8237,0.7650,0.6757,0.55710,0.45000,49.9925,49.2393,50.0075,10.858,1.811,7.841,38.736,38.970,0.33720,0.27050,0.43220,0.7800,0.40570,0.32810,0.52180,0.7775,1,0,1,147
2026-07-14T16:45:27.600+00:00,95.512,1068,95,49.2580,0.9654,0.7392,0.8224,0.53310,0.54530,49.9975,49.2732,49.9925,21.699,1.856,19.452,39.060,39.600,0.32420,0.26310,0.41750,0.7765,0.34810,0.28800,0.45180,0.7705,1,0,1,147
2026-07-14T16:45:28.540+00:00,96.452,1069,96,49.2110,0.9715,0.7915,0.8602,0.55730,0.59010,49.9925,49.3218,49.9950,12.417,1.607,21.949,38.952,29.214,0.32580,0.26330,0.41890,0.7777,0.28680,0.16040,0.32850,0.8728,1,0,1,147
2026-07-14T16:45:29.501+00:00,97.413,1070,97,49.1920,0.8298,0.7616,0.6926,0.53320,0.48630,50.0050,49.3352,49.9850,8.946,1.681,9.601,38.808,48.582,0.33720,0.27120,0.43270,0.7793,0.27930,0.31660,0.42220,0.6615,1,0,1,147
2026-07-14T16:45:30.459+00:00,98.371,1071,98,49.2450,0.8483,0.8001,0.7005,0.56250,0.46040,49.9950,48.8520,50.0050,15.674,1.968,8.957,38.718,38.754,0.33060,0.26510,0.42380,0.7802,0.40990,0.32900,0.52560,0.7798,1,0,1,147
2026-07-14T16:45:31.400+00:00,99.312,1072,99,49.2080,0.9833,0.7663,0.8340,0.53560,0.55990,49.9975,49.3291,49.9850,22.863,1.786,19.053,39.078,39.222,0.32480,0.26370,0.41830,0.7763,0.34440,0.28110,0.44460,0.7747,1,0,1,147
2026-07-14T16:45:32.342+00:00,100.254,1073,100,49.1880,0.9632,0.7803,0.8611,0.56000,0.58900,49.9925,49.0124,49.9925,12.590,1.704,20.849,38.808,38.736,0.32410,0.26060,0.41590,0.7793,0.25870,0.20750,0.33160,0.7800,1,0,1,147
2026-07-14T16:45:33.302+00:00,101.214,1074,101,49.1710,0.8298,0.7440,0.6884,0.53310,0.48550,49.9950,48.7258,50.0037,8.716,1.621,8.940,38.808,58.194,0.34060,0.27400,0.43710,0.7793,0.22720,0.36640,0.43110,0.5270,1,0,1,147
2026-07-14T16:45:34.259+00:00,102.171,1075,102,49.1920,0.8515,0.7918,0.6944,0.56190,0.46390,49.9950,48.7591,50.0100,16.128,1.857,9.376,38.898,48.474,0.32490,0.26210,0.41740,0.7783,0.34860,0.39370,0.52590,0.6630,1,0,1,147
2026-07-14T16:45:35.201+00:00,103.113,1076,103,49.1700,0.9815,0.7365,0.8414,0.53720,0.56600,49.9950,48.7128,50.0013,22.996,1.862,19.124,38.952,39.240,0.32290,0.26110,0.41530,0.7777,0.34330,0.28040,0.44330,0.7745,1,0,1,147
2026-07-14T16:45:36.142+00:00,104.054,1077,104,49.1210,0.9650,0.7835,0.8631,0.55650,0.58990,49.9913,49.3389,49.9950,11.771,1.637,20.433,38.808,38.790,0.32120,0.25840,0.41220,0.7793,0.25720,0.20670,0.32990,0.7794,1,0,1,147
2026-07-14T16:45:37.101+00:00,105.013,1078,104,49.1210,0.8330,0.7526,0.6975,0.53310,0.48170,50.0000,49.2611,50.0037,7.437,1.698,9.150,38.718,38.790,0.33590,0.26930,0.43050,0.7802,0.34250,0.27530,0.43940,0.7794,1,0,1,147
2026-07-14T16:45:38.062+00:00,105.974,1079,105,49.0930,0.8563,0.7973,0.7001,0.56440,0.45710,49.9900,48.6926,50.0025,13.188,2.286,8.307,29.628,48.510,0.37150,0.21130,0.42740,0.8693,0.33660,0.38060,0.50820,0.6625,1,0,1,147
2026-07-14T16:45:39.019+00:00,106.931,1080,106,49.0720,0.9329,0.7731,0.7860,0.53800,0.51630,49.9950,48.7163,49.9950,21.231,2.072,11.637,38.898,48.492,0.32100,0.25900,0.41250,0.7783,0.34250,0.38700,0.51680,0.6627,1,0,1,147
2026-07-14T16:45:39.962+00:00,107.874,1081,107,49.0900,0.9879,0.7616,0.8616,0.54560,0.58550,49.9975,49.3291,49.9938,23.818,1.780,20.072,38.808,39.186,0.32680,0.26290,0.41940,0.7793,0.35510,0.28950,0.45810,0.7751,1,0,1,147
2026-07-14T16:45:40.903+00:00,108.815,1082,108,49.0510,0.9743,0.7509,0.8771,0.55010,0.59600,49.9975,48.9189,49.9875,16.461,2.358,22.846,39.060,38.736,0.33350,0.27060,0.42940,0.7765,0.26630,0.21360,0.34140,0.7800,1,0,1,147
2026-07-14T16:45:41.843+00:00,109.755,1083,109,49.0090,0.8785,0.7852,0.7745,0.54770,0.54750,49.9900,48.7021,50.0050,9.866,2.711,19.987,38.736,38.736,0.31810,0.25520,0.40780,0.7800,0.25390,0.20370,0.32560,0.7800,1,0,1,147
2026-07-14T16:45:42.783+00:00,110.695,1084,110,49.0050,0.8420,0.7668,0.7256,0.53650,0.50830,49.9900,48.6808,49.9938,8.348,1.574,16.013,48.492,38.736,0.26390,0.29820,0.39820,0.6627,0.26010,0.20860,0.33340,0.7800,1,0,1,147
2026-07-14T16:45:43.723+00:00,111.635,1085,111,49.0000,0.8166,0.7604,0.6880,0.53700,0.47470,49.9925,48.9069,50.0100,8.255,1.613,11.972,38.808,38.880,0.31600,0.25420,0.40550,0.7793,0.27970,0.22550,0.35930,0.7785,1,0,1,147
2026-07-14T16:45:44.663+00:00,112.575,1086,112,48.9830,0.8190,0.7749,0.6716,0.54960,0.45180,49.9950,48.9321,49.9975,7.845,1.700,9.319,38.754,39.060,0.33040,0.26520,0.42360,0.7798,0.31140,0.25270,0.40100,0.7765,1,0,1,147
2026-07-14T16:45:45.624+00:00,113.536,1087,113,48.9430,0.8349,0.7785,0.6812,0.56170,0.44810,50.0000,48.6843,49.9963,9.521,2.553,7.724,39.096,39.078,0.34330,0.27890,0.44230,0.7761,0.34690,0.28170,0.44680,0.7763,1,0,1,147
2026-07-14T16:45:46.563+00:00,114.475,1088,114,48.9640,0.8620,0.7695,0.7054,0.56210,0.45820,49.9950,49.2684,50.0025,11.863,1.796,8.888,39.348,38.790,0.33480,0.27450,0.43290,0.7733,0.35680,0.28680,0.45770,0.7794,1,0,1,147
2026-07-14T16:45:47.503+00:00,115.416,1089,115,48.9120,0.8608,0.7733,0.7043,0.56270,0.45650,49.9925,48.6973,49.9963,10.150,1.812,8.847,38.844,48.456,0.34790,0.28020,0.44670,0.7789,0.29750,0.33570,0.44850,0.6632,1,0,1,147
2026-07-14T16:45:48.444+00:00,116.356,1090,116,48.8920,0.8562,0.8005,0.6974,0.56350,0.45570,49.9925,48.7092,50.0037,10.208,1.791,8.709,38.808,48.456,0.34440,0.27700,0.44200,0.7793,0.29470,0.33260,0.44440,0.6632,1,0,1,147
2026-07-14T16:45:49.384+00:00,117.296,1091,117,48.8680,0.8417,0.7912,0.6935,0.56430,0.45360,49.9900,48.6736,49.9938,9.625,1.746,8.722,38.826,48.492,0.33450,0.26920,0.42940,0.7791,0.28810,0.32560,0.43480,0.6627,1,0,1,147
2026-07-14T16:45:50.324+00:00,118.236,1092,118,48.8420,0.8424,0.7719,0.6819,0.56370,0.45120,50.0000,48.6831,50.0000,8.639,1.809,9.004,38.826,48.474,0.33170,0.26690,0.42570,0.7791,0.27360,0.30890,0.41260,0.6630,1,0,1,147
2026-07-14T16:45:51.264+00:00,119.176,1093,119,48.8150,0.8247,0.7901,0.6767,0.56330,0.44810,50.0000,48.9081,49.9925,7.410,1.668,10.417,38.898,38.754,0.32110,0.25910,0.41260,0.7783,0.28320,0.22730,0.36310,0.7798,1,0,1,147
2026-07-14T16:45:52.205+00:00,120.117,1094,120,48.7870,0.8162,0.7860,0.6747,0.54550,0.45950,49.9875,48.6938,50.0037,7.504,1.603,15.668,38.808,38.754,0.32600,0.26220,0.41830,0.7793,0.25490,0.20460,0.32680,0.7798,1,0,1,147
2026-07-14T16:45:53.144+00:00,121.056,1095,121,48.8210,0.8308,0.7538,0.7078,0.53730,0.49860,49.9875,48.6784,49.9913,10.097,1.589,22.076,39.060,38.898,0.33380,0.27090,0.42990,0.7765,0.25290,0.20400,0.32490,0.7783,1,0,1,147
2026-07-14T16:45:54.102+00:00,122.015,1096,121,48.8210,0.8706,0.7461,0.7633,0.54850,0.55010,49.9975,48.6831,49.9888,13.768,1.602,24.358,38.826,39.060,0.33280,0.26780,0.42720,0.7791,0.27980,0.22710,0.36030,0.7765,1,0,1,147
2026-07-14T16:45:55.064+00:00,122.976,1097,122,48.8370,0.9240,0.7984,0.8218,0.56610,0.59110,50.0025,48.7163,49.9863,18.705,1.772,21.417,38.916,39.384,0.33000,0.26640,0.42410,0.7781,0.35640,0.29260,0.46120,0.7729,1,0,1,147
2026-07-14T16:45:56.026+00:00,123.938,1098,123,48.8530,0.9877,0.7793,0.8764,0.54350,0.59440,49.9963,48.6784,50.0050,23.081,1.829,15.973,38.790,39.042,0.33420,0.26860,0.42870,0.7794,0.39750,0.32240,0.51180,0.7767,1,0,1,147
2026-07-14T16:45:56.985+00:00,124.897,1099,124,48.8680,0.9876,0.7451,0.8469,0.54050,0.56730,49.9950,48.6736,49.9925,21.211,1.818,9.460,48.402,38.934,0.27840,0.31360,0.41940,0.6639,0.40550,0.32760,0.52120,0.7779,1,0,1,147
2026-07-14T16:45:57.926+00:00,125.838,1100,125,48.8770,0.9366,0.7494,0.7826,0.54320,0.50540,50.0000,48.7021,49.9850,14.521,1.817,8.908,29.844,38.754,0.37650,0.21600,0.43400,0.8674,0.36640,0.29410,0.46990,0.7798,1,0,1,147
2026-07-14T16:45:58.866+00:00,126.778,1101,126,48.8970,0.8693,0.8021,0.7118,0.56150,0.45860,49.9975,48.6831,49.9975,10.185,1.792,8.930,38.862,48.564,0.33540,0.27030,0.43080,0.7787,0.29970,0.33950,0.45290,0.6618,1,0,1,147
2026-07-14T16:45:59.806+00:00,127.718,1102,127,48.8700,0.8549,0.7682,0.6961,0.56240,0.45530,49.9950,48.6902,49.9975,10.080,1.656,8.774,38.808,48.456,0.35150,0.28270,0.45110,0.7793,0.29520,0.33310,0.44510,0.6632,1,0,1,147
2026-07-14T16:46:00.746+00:00,128.658,1103,128,48.9190,0.8499,0.8075,0.6937,0.56370,0.45270,50.0000,48.6902,49.9850,9.530,1.616,8.888,38.754,48.492,0.32880,0.26390,0.42160,0.7798,0.26520,0.29970,0.40020,0.6627,1,0,1,147
2026-07-14T16:46:01.686+00:00,129.598,1104,129,48.9320,0.8179,0.7986,0.6682,0.56120,0.44750,49.9975,48.9692,50.0088,7.443,1.696,10.144,39.060,38.808,0.32340,0.26240,0.41650,0.7765,0.29800,0.23960,0.38240,0.7793,1,0,1,147
2026-07-14T16:46:02.625+00:00,130.537,1105,130,48.9220,0.8156,0.7799,0.6689,0.55270,0.44650,49.9950,48.6819,50.0013,7.815,1.808,10.277,38.898,38.736,0.31720,0.25590,0.40750,0.7783,0.29060,0.23310,0.37260,0.7800,1,0,1,147
2026-07-14T16:46:03.566+00:00,131.478,1106,131,48.9410,0.8187,0.7588,0.6688,0.54980,0.44930,50.0000,48.6831,49.9950,7.532,1.627,10.536,38.754,38.736,0.33040,0.26520,0.42360,0.7798,0.28480,0.22850,0.36520,0.7800,1,0,1,147
2026-07-14T16:46:04.507+00:00,132.419,1107,132,48.9050,0.8155,0.7925,0.6734,0.54780,0.45120,50.0000,48.7341,50.0037,8.001,1.663,11.898,38.790,38.898,0.31800,0.25560,0.40790,0.7794,0.27770,0.22400,0.35680,0.7783,1,0,1,147
2026-07-14T16:46:05.446+00:00,133.359,1108,133,48.9150,0.8142,0.7555,0.6731,0.54770,0.45450,49.9950,48.7080,49.9913,8.063,1.439,12.422,38.808,39.078,0.31810,0.25590,0.40830,0.7793,0.27170,0.22060,0.34990,0.7763,1,0,1,147
2026-07-14T16:46:06.387+00:00,134.299,1109,134,48.9280,0.8146,0.7637,0.6710,0.54580,0.45800,49.9925,48.6808,49.9875,8.218,1.604,12.757,38.826,39.042,0.32670,0.26290,0.41930,0.7791,0.26960,0.21860,0.34710,0.7767,1,0,1,147
2026-07-14T16:46:07.327+00:00,135.240,1110,135,48.8860,0.8108,0.7826,0.6737,0.54440,0.46110,49.9925,48.7341,49.9913,9.050,1.673,13.405,38.826,39.078,0.31150,0.25070,0.39980,0.7791,0.26560,0.21570,0.34210,0.7763,1,0,1,147
2026-07-14T16:46:08.266+00:00,136.178,1111,136,48.9190,0.8070,0.7462,0.6712,0.54280,0.46580,49.9875,48.6808,49.9963,9.007,1.585,14.393,38.898,38.916,0.31980,0.25800,0.41090,0.7783,0.26510,0.21400,0.34070,0.7781,1,0,1,147
2026-07-14T16:46:09.207+00:00,137.131,1112,137,48.9020,0.8089,0.7680,0.6738,0.54020,0.47210,50.0000,48.6962,49.9987,8.315,1.592,14.545,38.970,29.052,0.31830,0.25750,0.40940,0.7775,0.29980,0.16650,0.34300,0.8742,1,0,1,147
2026-07-14T16:46:10.146+00:00,138.058,1113,138,48.9240,0.8087,0.7608,0.6662,0.53730,0.46960,49.9925,48.7282,50.0037,8.344,1.991,14.745,38.988,38.772,0.30930,0.25030,0.39790,0.7773,0.26390,0.21190,0.33840,0.7796,1,0,1,147
2026-07-14T16:46:11.086+00:00,138.998,1114,138,48.9240,0.8192,0.7368,0.6743,0.53610,0.47640,49.9900,48.6736,49.9888,8.632,1.623,15.268,39.060,38.826,0.32410,0.26300,0.41740,0.7765,0.26370,0.21220,0.33850,0.7791,1,0,1,147
2026-07-14T16:46:12.027+00:00,139.940,1115,139,48.9300,0.8232,0.7706,0.6881,0.53640,0.48210,49.9975,48.9500,49.9987,8.217,1.707,16.512,38.736,38.808,0.31560,0.25310,0.40450,0.7800,0.25980,0.20890,0.33340,0.7793,1,0,1,147
2026-07-14T16:46:12.968+00:00,140.880,1116,140,48.9440,0.8262,0.7462,0.6922,0.53670,0.48670,49.9950,48.6879,49.9950,7.447,1.490,15.904,38.808,38.790,0.31510,0.25340,0.40440,0.7793,0.25750,0.20700,0.33040,0.7794,1,0,1,147
2026-07-14T16:46:13.907+00:00,141.819,1117,141,48.9280,0.8302,0.7391,0.7049,0.53560,0.49270,49.9925,48.6808,50.0025,8.207,1.592,17.734,38.808,38.736,0.32720,0.26320,0.41990,0.7793,0.25620,0.20550,0.32840,0.7800,1,0,1,147
2026-07-14T16:46:14.848+00:00,142.760,1118,142,48.9640,0.8312,0.7688,0.7117,0.53780,0.49800,49.9975,48.7021,50.0063,8.294,1.608,18.447,38.808,38.718,0.31300,0.25170,0.40170,0.7793,0.25320,0.20300,0.32450,0.7802,1,0,1,147
2026-07-14T16:46:15.788+00:00,143.700,1119,143,48.9400,0.8367,0.7373,0.7142,0.53740,0.50380,50.0025,48.6879,49.9900,8.992,1.578,18.902,38.754,38.718,0.32590,0.26160,0.41800,0.7798,0.24990,0.20040,0.32030,0.7802,1,0,1,147
2026-07-14T16:46:16.727+00:00,144.640,1120,144,48.9730,0.8396,0.7665,0.7256,0.53810,0.51020,49.9925,48.7021,49.9987,9.542,1.721,20.714,38.736,38.736,0.32400,0.25990,0.41540,0.7800,0.25020,0.20070,0.32080,0.7800,1,0,1,147
2026-07-14T16:46:17.669+00:00,145.581,1121,145,49.0010,0.8412,0.7582,0.7304,0.53900,0.51620,49.9900,48.6902,49.9925,8.680,2.603,19.140,38.898,39.060,0.31340,0.25290,0.40270,0.7783,0.25040,0.20320,0.32250,0.7765,1,0,1,147
2026-07-14T16:46:18.609+00:00,146.521,1122,146,49.0190,0.8225,0.7698,0.6994,0.53510,0.48920,49.9950,48.6855,49.9950,8.882,1.607,13.425,38.736,38.952,0.31210,0.25040,0.40020,0.7800,0.26740,0.21610,0.34380,0.7777,1,0,1,147
2026-07-14T16:46:19.548+00:00,147.460,1123,147,49.0260,0.8120,0.7820,0.6749,0.54420,0.46190,49.9925,48.7104,49.9938,9.141,1.684,10.403,38.808,38.916,0.32230,0.25920,0.41360,0.7793,0.29700,0.23980,0.38170,0.7781,1,0,1,147
2026-07-14T16:46:20.509+00:00,148.421,1124,148,49.0260,0.8183,0.7923,0.6690,0.55840,0.44830,49.9925,48.7270,49.9975,8.468,1.743,9.064,38.808,38.772,0.33480,0.26930,0.42970,0.7793,0.33350,0.26780,0.42770,0.7796,1,0,1,147
2026-07-14T16:46:21.470+00:00,149.382,1125,149,49.0200,0.8453,0.7977,0.6911,0.56400,0.45180,49.9975,48.6879,49.9950,10.243,2.259,8.742,39.330,38.736,0.34360,0.28150,0.44420,0.7735,0.35980,0.28860,0.46120,0.7800,1,0,1,147
2026-07-14T16:46:22.430+00:00,150.342,1126,150,49.0090,0.8689,0.7635,0.7123,0.55850,0.46530,50.0000,48.7401,50.0000,13.400,1.817,8.700,29.808,38.754,0.38810,0.22230,0.44730,0.8677,0.38410,0.30830,0.49250,0.7798,1,0,1,147
2026-07-14T16:46:23.390+00:00,151.302,1127,151,49.0050,0.9027,0.7627,0.7523,0.54910,0.48570,49.9975,48.9572,50.0088,16.324,1.827,8.947,38.754,38.898,0.33870,0.27190,0.43430,0.7798,0.40120,0.32370,0.51560,0.7783,1,0,1,147
2026-07-14T16:46:24.349+00:00,152.261,1128,152,49.0230,0.9371,0.7681,0.7880,0.54010,0.51190,49.9950,48.9932,49.9938,19.243,2.329,9.658,38.736,38.754,0.32210,0.25840,0.41290,0.7800,0.40870,0.32810,0.52410,0.7798,1,0,1,147
2026-07-14T16:46:25.311+00:00,153.223,1129,153,49.0560,0.9681,0.7662,0.8178,0.53580,0.54220,49.9975,48.8759,49.9875,21.659,1.816,11.815,38.808,38.916,0.32070,0.25790,0.41150,0.7793,0.40530,0.32730,0.52100,0.7781,1,0,1,147
2026-07-14T16:46:26.271+00:00,154.183,1130,154,49.0830,0.9910,0.7487,0.8451,0.53940,0.57060,49.9975,48.9464,49.9975,22.725,1.810,14.627,38.754,38.772,0.33160,0.26620,0.42520,0.7798,0.39150,0.31450,0.50210,0.7796,1,0,1,147
2026-07-14T16:46:27.209+00:00,155.121,1131,155,49.0800,0.9987,0.7516,0.8615,0.55010,0.59130,49.9850,49.0208,49.9987,22.181,2.647,18.438,39.042,38.736,0.32890,0.26680,0.42350,0.7767,0.35940,0.28830,0.46070,0.7800,1,0,1,147
2026-07-14T16:46:28.150+00:00,156.062,1132,156,49.0600,0.9876,0.7939,0.8666,0.56570,0.60390,49.9950,48.7116,49.9900,17.714,1.782,22.668,38.754,38.754,0.34600,0.27770,0.44370,0.7798,0.28010,0.22480,0.35920,0.7798,1,0,1,147
2026-07-14T16:46:29.091+00:00,157.003,1133,156,49.0600,0.8966,0.7901,0.7813,0.55740,0.56100,49.9950,48.6855,49.9950,9.956,1.627,18.324,38.772,38.736,0.31980,0.25680,0.41010,0.7796,0.25800,0.20690,0.33070,0.7800,1,0,1,147
2026-07-14T16:46:30.031+00:00,157.943,1134,157,49.0550,0.8277,0.7563,0.6923,0.53470,0.48750,49.9925,48.7246,49.9913,8.626,1.571,13.454,39.078,38.808,0.30880,0.25080,0.39780,0.7763,0.27380,0.22020,0.35140,0.7793,1,0,1,147
2026-07-14T16:46:30.972+00:00,158.884,1135,158,49.1070,0.8157,0.7652,0.6660,0.54070,0.45860,49.9950,48.7068,50.0000,8.588,1.652,10.497,38.916,38.808,0.31810,0.25680,0.40880,0.7781,0.30190,0.24280,0.38750,0.7793,1,0,1,147
2026-07-14T16:46:31.931+00:00,159.844,1136,159,49.0570,0.8194,0.7805,0.6591,0.55530,0.44500,49.9875,48.6879,50.0000,9.250,1.646,9.008,38.808,48.492,0.34010,0.27360,0.43650,0.7793,0.31160,0.35210,0.47010,0.6627,1,0,1,147
2026-07-14T16:46:32.891+00:00,160.803,1137,160,49.1080,0.8815,0.7812,0.7339,0.55070,0.47730,49.9900,48.7045,49.9975,15.059,1.905,7.789,38.808,48.492,0.33150,0.26660,0.42530,0.7793,0.33420,0.37760,0.50420,0.6627,1,0,1,147
2026-07-14T16:46:33.851+00:00,161.763,1138,161,49.0670,0.9225,0.7527,0.7686,0.54200,0.50160,49.9925,48.6855,50.0000,20.710,1.968,10.939,39.042,48.438,0.31960,0.25920,0.41150,0.7767,0.34540,0.38960,0.52060,0.6634,1,0,1,147
2026-07-14T16:46:34.810+00:00,162.722,1139,162,49.1140,0.9813,0.7572,0.8488,0.54120,0.57480,49.9975,48.6973,50.0013,24.378,1.827,16.250,38.718,38.736,0.32700,0.26210,0.41910,0.7802,0.38960,0.31260,0.49950,0.7800,1,0,1,147
2026-07-14T16:46:35.751+00:00,163.663,1140,163,49.0690,0.9896,0.7532,0.8594,0.54910,0.58990,49.9950,49.3255,49.9888,23.412,1.792,21.472,38.790,39.204,0.32810,0.26370,0.42090,0.7794,0.33440,0.27280,0.43150,0.7749,1,0,1,147
2026-07-14T16:46:36.692+00:00,164.604,1141,164,49.1320,0.9618,0.7647,0.8650,0.55510,0.59060,49.9987,49.2150,49.9925,15.427,1.727,23.287,39.078,38.754,0.33470,0.27180,0.43110,0.7763,0.25580,0.20530,0.32800,0.7798,1,0,1,147
2026-07-14T16:46:37.632+00:00,165.544,1142,165,49.0870,0.8639,0.7747,0.7565,0.54260,0.53430,49.9900,48.6808,49.9938,8.378,1.540,16.748,38.718,39.042,0.31410,0.25180,0.40260,0.7802,0.26350,0.21370,0.33920,0.7767,1,0,1,147
2026-07-14T16:46:38.593+00:00,166.505,1143,166,49.1140,0.8152,0.7589,0.6785,0.54290,0.46250,49.9950,49.3328,49.9888,9.008,1.715,8.270,38.826,39.096,0.34200,0.27520,0.43900,0.7791,0.32700,0.26570,0.42140,0.7761,1,0,1,147
2026-07-14T16:46:39.553+00:00,167.465,1144,167,49.1050,0.8506,0.7878,0.6967,0.56460,0.45620,49.9950,48.6950,49.9875,11.993,1.813,8.982,29.898,38.916,0.37760,0.21710,0.43560,0.8669,0.39440,0.31840,0.50690,0.7781,1,0,1,147
2026-07-14T16:46:40.511+00:00,168.423,1145,168,49.1420,0.9318,0.7741,0.7775,0.54140,0.50890,49.9975,48.6760,50.0013,19.827,1.820,10.744,38.826,38.898,0.31950,0.25710,0.41010,0.7791,0.40560,0.32720,0.52110,0.7783,1,0,1,147
2026-07-14T16:46:41.453+00:00,169.365,1146,169,49.1840,0.9921,0.7662,0.8491,0.54100,0.57750,49.9975,49.3291,50.0100,23.717,1.819,18.638,39.078,39.402,0.32510,0.26400,0.41880,0.7763,0.36100,0.29650,0.46720,0.7727,1,0,1,147
2026-07-14T16:46:42.393+00:00,170.305,1147,170,49.2030,0.9800,0.7541,0.8718,0.54990,0.59350,49.9913,49.0124,49.9925,17.625,1.773,23.588,38.808,38.772,0.33760,0.27150,0.43330,0.7793,0.26320,0.21140,0.33760,0.7796,1,0,1,147
2026-07-14T16:46:43.352+00:00,171.264,1148,171,49.2160,0.8689,0.7602,0.7411,0.54210,0.52690,49.9900,48.7733,50.0037,8.408,1.584,12.081,38.898,38.736,0.31740,0.25610,0.40790,0.7783,0.29550,0.23710,0.37890,0.7800,1,0,1,147
2026-07-14T16:46:44.313+00:00,172.225,1149,172,49.2040,0.8182,0.7679,0.6591,0.55720,0.44550,49.9925,49.1690,49.9900,11.708,1.783,8.637,29.664,48.492,0.37830,0.21550,0.43540,0.8689,0.33520,0.37880,0.50580,0.6627,1,0,1,147
2026-07-14T16:46:45.253+00:00,173.165,1150,173,49.2070,0.9348,0.7686,0.7889,0.53690,0.52050,49.9975,49.2393,49.9888,22.860,1.894,15.139,48.510,48.420,0.28040,0.31710,0.42330,0.6625,0.32060,0.36140,0.48310,0.6637,1,0,1,147
2026-07-14T16:46:46.192+00:00,174.104,1151,174,49.2500,0.9909,0.8001,0.8708,0.56270,0.60280,49.9900,49.2538,49.9838,16.530,2.151,23.142,38.826,38.826,0.33950,0.27320,0.43580,0.7791,0.26370,0.21230,0.33850,0.7791,1,0,1,147
2026-07-14T16:46:47.153+00:00,175.065,1152,175,49.2560,0.8660,0.7775,0.7451,0.54110,0.52580,50.0025,49.3170,49.9888,8.628,1.595,11.991,39.078,38.826,0.32000,0.25990,0.41220,0.7763,0.29790,0.23970,0.38240,0.7791,1,0,1,147
2026-07-14T16:46:48.115+00:00,176.027,1153,175,49.2560,0.8222,0.8000,0.6669,0.55850,0.44700,49.9975,49.0340,49.9963,11.829,1.803,8.669,39.510,48.510,0.33630,0.27730,0.43590,0.7715,0.33740,0.38150,0.50940,0.6625,1,0,1,147
2026-07-14T16:46:49.054+00:00,176.966,1154,176,49.3170,0.9421,0.7638,0.7841,0.53620,0.52120,49.9950,48.9716,49.9938,23.324,1.823,15.195,38.790,48.528,0.32780,0.26350,0.42060,0.7794,0.31720,0.35880,0.47890,0.6623,1,0,1,147
2026-07-14T16:46:49.994+00:00,177.906,1155,177,49.2990,0.9835,0.7993,0.8631,0.56490,0.60430,49.9900,48.7187,49.9987,13.763,1.745,20.826,38.826,38.808,0.32150,0.25870,0.41270,0.7791,0.25680,0.20660,0.32960,0.7793,1,0,1,147
